"dxhy.name","force.mean","torque.mean","force.median","torque.median","force.sd","torque.sd","force.max","torque.max","force.skewness","torque.skewness","force.kurtosis","torque.kurtosis","force.IQR","torque.IQR","force.coefficient_of_variation","torque.coefficient_of_variation","spearman.correlation","pearson.correlation","spectral_density.df","spectral_density.bandwidth","dual.gini","force.gini","torque.gini","force.autocorr.mean","force.autocorr.sd","torque.autocorr.mean","torque.autocorr.sd"
"d6h5",272.902910221698,17.2271755518868,311.84455,20.94358,150.986596694909,9.69476859883483,459.3846,459.3846,-0.56284640297351,-0.499555140755672,1.93477892337659,1.70742639544588,253.8102,18.6996285,55.3261218695881,56.2760190701895,0.840604883630918,0.85108266094205,1.7584128918681,0.00133645895645747,0.599537293545776,0.309579139801565,0.313702861382945,0.755741789646207,0.161995397543917,0.75048450435817,0.169859258267541
"d6h6",269.016090630841,16.7228620981308,305.67435,20.94358,149.507481912215,9.78949239995236,475.047,475.047,-0.538186786176795,-0.469300062105931,1.93488856077342,1.683980010258,252.935725,18.616513,55.5756652182479,58.5395749992255,0.848740909684063,0.852952327641061,1.77500169273478,0.00133645895645747,0.601449891431999,0.311665807545533,0.3272108920442,0.754478720529342,0.163304347678467,0.755314619956749,0.171412402078528
"d6h7",265.940033972477,16.8308052201835,301.1553,20.77736,152.364707458257,9.98300665909299,467.9277,467.9277,-0.487027428151532,-0.445854784746613,1.86166285079115,1.66665695667253,266.6733,19.36449925,57.2928810989118,59.3138981082223,0.859167595784995,0.858724744565912,1.73585212268942,0.00128300059819917,0.60628352226284,0.322532992065647,0.331924813700019,0.779999740045946,0.145910708320679,0.765060157739303,0.163086634760471
"d6h8",276.20734583871,16.9497301520737,313.2157,21.60845,156.497448544177,9.83314623931776,477.8947,477.8947,-0.495683455600444,-0.494603388400928,1.88652751994872,1.66673947336764,272.9377,18.616515,56.6594085573536,58.0135857685894,0.847175824055915,0.856621256193944,1.72788949827341,0.00128300059819917,0.605702766579492,0.318889541975743,0.322399873592733,0.770588514505169,0.152518004191622,0.762208938350914,0.163823493964133
"d6h9",275.910801230047,17.464688258216,313.2157,22.27333,149.830489588444,9.98036936023464,472.1993,472.1993,-0.570081408629604,-0.544805781670224,1.9855929178316,1.72713520764494,245.6347,18.616517,54.303959439239,57.1459920307455,0.839628345786507,0.847527879604026,1.76670729230144,0.00133645895645747,0.59653597036629,0.304103524726402,0.315459392289104,0.754534392390044,0.161608430398932,0.748180824223141,0.173829509029208
"d6h10",288.174231686636,18.5659595299539,325.556,23.60308,163.039685725008,10.9354578629845,497.8286,497.8286,-0.473264386771746,-0.498358920862783,1.87836652962294,1.66725282202717,278.8996,19.946264,56.5767746723099,58.9005800930542,0.896922094637821,0.888929152269338,1.72788949827341,0.00128300059819917,0.603127202099826,0.31904913115199,0.326806028674542,0.773067878323118,0.150776778554641,0.764075991485661,0.162066854527603
"d6h11",296.835579470588,18.9429353438914,325.556,24.60039,172.415065318336,11.2813509804586,521.113,521.113,-0.416885288830755,-0.475813320559851,1.80801644930331,1.6130168359698,306.9853,20.943582,58.0843663100768,59.5543973289046,0.880033775503902,0.88807355483494,1.75973999593744,0.00128300059819917,0.608707460761849,0.328664826761367,0.329980059087063,0.781319043610174,0.145927057271083,0.773206134673847,0.155112430692917
"d6h12",286.766661820175,18.1776384385965,301.56085,23.27064,175.712943999634,11.5029031702867,521.113,521.113,-0.346755827893582,-0.393235188829075,1.71460911542908,1.5248428499843,332.838,22.3564395,61.2738394638842,63.2805147332153,0.89066356097968,0.900487059055759,1.70201096892139,0.00120281306081172,0.619641433105803,0.347637297374331,0.352346685624354,0.794541237359565,0.139260712463502,0.793741861493556,0.142556669508716
"d6h13",300.051351855856,19.4461115225225,322.12815,24.26796,176.029830488446,11.3835045505606,540.0745,540.0745,-0.377520235934006,-0.477365061625775,1.80369095246696,1.61015315771074,294.46405,22.439546,58.666568038997,58.5387188455451,0.881588613862042,0.892573252791388,1.76770262035344,0.00128300059819917,0.609951173272723,0.333059201149294,0.324147414489159,0.790490948531752,0.139988762556592,0.777131791554127,0.15202520536113
"d6h14",305.020585103604,19.5539289144144,324.87045,24.93283,179.76952519201,11.6627049048554,545.9089,545.9089,-0.347198972190483,-0.460675546286638,1.75163647690334,1.59651080500618,309.3833,22.522659,58.9368501574899,59.6437931011299,0.891019322501472,0.901503627574935,1.76770262035344,0.00128300059819917,0.610953010310708,0.334780996821159,0.33068540573561,0.793588857998871,0.138352199529355,0.779135767948984,0.152264152977889
"d6h15",304.634641290179,19.8779971919643,316.64355,25.43149,181.271545007637,11.7052523602896,541.5331,541.5331,-0.350152457781321,-0.46737999566264,1.75208119023009,1.59207106628364,322.086875,23.0213185,59.5045738199443,58.8854714448873,0.878320250958268,0.894863675387316,1.78362786918546,0.00128300059819917,0.611864450934097,0.337741729920463,0.326166160223676,0.799583381043946,0.133496208082883,0.779188570149067,0.150853088280533
"d6h16",306.203561572052,19.9230382445415,325.556,24.60039,187.214414151684,12.3031695236037,547.3675,547.3675,-0.351631027179813,-0.393622969937414,1.68333540528277,1.52235318686567,347.1917,24.267955,61.1405083567686,61.7534804310008,0.886562565203765,0.910459857806711,1.7094759293114,0.00120281306081172,0.617020968732156,0.345821304227361,0.343771598748534,0.81058898515955,0.126403535081491,0.793629693327043,0.142075963277819
"d6h17",307.519494241228,20.7307018684211,329.6695,26.096365,182.943611017275,12.2936941713109,542.9917,542.9917,-0.387044648313708,-0.423439166798311,1.73691210790978,1.58333179356183,324.845775,24.01863125,59.4900858134763,59.3018714433292,0.879286407330704,0.897432989746506,1.70201096892139,0.00120281306081172,0.610382827903618,0.336529842403231,0.330262102574201,0.806267936690826,0.128569803220852,0.787941514099478,0.142514080184056
"d6h18",182.69991544843,27.1316915695067,28.72343,24.60039,215.865486443885,14.5258854804912,592.5835,592.5835,0.792062811232433,0.295468744466658,1.94314450041895,2.62301756917817,370.65037,17.6192,118.153030292352,53.5384439384414,0.416495287320166,0.369241816969892,1.77566524476945,0.000641500299099584,0.692877501397376,0.613896245333237,0.30202692728407,0.939372630540303,0.0460743852366743,0.830276910509193,0.105155828229268
"d7h1",161.572030702341,10.3433731705686,180.7348,10.97045,66.2529344037314,5.61061362195202,281.4453,281.4453,-1.20445261552439,0.0948743820632636,3.81407564607851,2.86184798430322,32.5181,5.983885,41.0052000434326,54.2435579711721,0.734681295486857,0.680333740434723,1.78561852528946,0.000962250448649376,0.547441566209883,0.203714349674672,0.296799280340131,0.65758507063093,0.218818341301308,0.699209673010906,0.209051110885264
"d7h2",217.786166460177,14.321301300885,275.20815,17.95164,129.97064980693,9.31802940065939,379.031,379.031,-0.662064030911604,-0.315000166363403,1.85624505313732,1.62315817017507,234.31488,17.951637,59.6781016533002,65.0641251440161,0.803100427723344,0.78747185324067,1.68708104814138,0.00120281306081172,0.610193069502998,0.325050516604086,0.366424949872459,0.793495690712424,0.132138026111875,0.760433339274076,0.161405868647495
"d7h3",239.863419777778,15.7353870601852,284.8474,19.44761,133.523366020933,9.69834581660077,410.9737,410.9737,-0.678445999869456,-0.464936467968084,2.054033276908,1.61058714198576,217.81295,19.0320655,55.6664147224434,61.6339831966398,0.84295699783439,0.825428961506557,1.79159049360146,0.00133645895645747,0.598841885408078,0.306795861239497,0.34251289579007,0.750450446532971,0.158737142804783,0.748859868515647,0.168342387486881
"d7h4",231.646887637209,15.6895160232558,279.1773,18.94895,131.770923417548,9.27067106521153,388.6291,388.6291,-0.644582397829157,-0.46188696287515,1.94450707568487,1.66258350588829,226.68315,17.785419,56.8843919128837,59.0883176477213,0.841114821597775,0.857818620229342,1.78329609316812,0.00133645895645747,0.600535182831796,0.313891950597467,0.330048751064724,0.746936616106752,0.170479780512541,0.740659660053059,0.177276265784757
"d7h5",239.772687943925,16.2397398831776,282.5794,19.44761,136.902164569351,9.4874996667287,420.9406,420.9406,-0.556795075659124,-0.470995383307259,1.93547302376806,1.64649321882265,228.49305,18.61651,57.0966467212346,58.4215001901392,0.859319329355871,0.8562095568465,1.77500169273478,0.00133645895645747,0.60208359689474,0.318882830100958,0.325734096943067,0.755703560687365,0.163603719541494,0.750939938905926,0.170953452537903
"d7h6",244.024541281106,16.6479316313364,283.7134,20.2787,142.056357805086,10.060722906129,426.636,426.636,-0.54249181465118,-0.435100496431563,1.84782963115076,1.60337516760996,246.6288,19.946268,58.213963669106,60.4322694790007,0.883404177749695,0.877843675487808,1.72788949827341,0.00128300059819917,0.605427613646506,0.325159083575407,0.337269347419477,0.770959173211646,0.153126842691412,0.763756185484037,0.163805222199443
"d7h7",241.604529959276,16.4669514208145,281.4453,19.61383,146.822105591234,10.1642419267333,442.2984,442.2984,-0.455993714089324,-0.362079997624088,1.80058297331537,1.56728777993716,269.88201,20.611144,60.7695996494691,61.7250981495306,0.873222259021763,0.869305946112135,1.75973999593744,0.00128300059819917,0.614550826954787,0.341783606642124,0.347265956963119,0.768390410582359,0.159687083499647,0.782201219997328,0.152283397687216
"d7h8",242.472470118182,16.7276636272727,283.1464,19.78005,143.734611439955,10.1394258630649,435.1791,435.1791,-0.495308620154881,-0.408612333229601,1.83055218509151,1.61426060292815,254.35315,20.1124875,59.2787343527691,60.6147163703939,0.889244621069329,0.882147141588438,1.75177737152143,0.00128300059819917,0.608647284729293,0.332543871476398,0.339804553178567,0.77082816584371,0.154623631974924,0.768571774457172,0.157457889747185
"d7h9",251.304668899543,16.7797579543379,285.9815,19.94627,146.674300491772,10.2634406503986,447.9938,447.9938,-0.478339304838258,-0.398383641149403,1.86099834300523,1.57446594239213,258.7803,20.444927,58.365131509118,61.1656060732708,0.895869835683244,0.892893866017857,1.74381474710542,0.00128300059819917,0.607407321895744,0.328426799452716,0.342460801763518,0.779617967294619,0.147538627932113,0.770669332823025,0.159069317190806
"d7h10",257.289320958525,17.6283933271889,292.7857,21.60845,146.668750933732,10.2656225402229,449.4176,449.4176,-0.498069160807684,-0.470026664985227,1.88954402835456,1.60613922043068,256.9823,20.278703,57.0053783761102,58.2334552541998,0.878174325354358,0.886110905155394,1.72788949827341,0.00128300059819917,0.601148787553848,0.320710093059849,0.32341204074029,0.771693107293531,0.151633429369227,0.762109900398371,0.16535362129175
"d7h11",263.468989386364,17.7808873454545,293.91975,22.60577,153.205075080164,10.4567968793823,469.3516,469.3516,-0.441591165467706,-0.458176126285363,1.81469550583126,1.61558335545154,277.676925,20.029375,58.1491869069633,58.8091959429429,0.879079330551496,0.88461257355336,1.75177737152143,0.00128300059819917,0.605487044066571,0.328429967630037,0.327090784057221,0.781843824018784,0.144484634662824,0.768981302221443,0.159586939501286
"d7h12",261.084293964286,17.9798370178571,288.24955,22.77199,156.591635068547,10.8942523757659,466.5039,466.5039,-0.38638420975573,-0.41987834303455,1.7615502431987,1.54084998568489,287.8978,21.60845,59.9774244137287,60.5914968247266,0.898692212540066,0.906360084805468,1.78362786918546,0.00128300059819917,0.610620749787078,0.339644473282295,0.337093554963478,0.802886761556141,0.131508653615493,0.784191772013656,0.149295908724141
"d7h13",276.740902150685,19.1553976666667,295.0538,24.26796,160.816968358411,11.0810143635037,496.4047,496.4047,-0.387675277590632,-0.468301381257506,1.81345291710735,1.61389214174017,280.76885,21.1098005,58.1110226600498,57.8479995890994,0.895995371712098,0.893871330763089,1.74381474710542,0.00128300059819917,0.60421400752942,0.329738728256908,0.321126979497272,0.782313328997787,0.144098872461606,0.769207668846927,0.157887288387561
"d7h14",275.537481700893,19.0958778080357,311.8445,24.76661,160.028722545361,11.1240084500841,473.6231,473.6231,-0.470433771189489,-0.441272287429679,1.79692866998774,1.56959827374903,287.799275,21.3591285,58.0787490534875,58.2534542895063,0.884132599796345,0.904803699843139,1.78362786918546,0.00128300059819917,0.603235682776058,0.326547652609968,0.323265009832331,0.788003979500245,0.140313598290778,0.772149308392202,0.153490805723282
"d7h15",283.468391574561,19.1924485614035,315.2724,25.09905,171.821706179624,11.4606508575847,509.4443,509.4443,-0.40807031478901,-0.448505867928905,1.72398075422565,1.5381761913276,323.32475,22.938203,60.6140618448563,59.7143757916976,0.878874488876067,0.912825443532852,1.70201096892139,0.00120281306081172,0.613056190752162,0.342027000299968,0.329877672269033,0.790101534703428,0.141239714202315,0.784146645642809,0.14899145583187
"d7h16",277.450433179825,19.0903843508772,310.47335,24.93283,167.022250015383,11.3669185736068,490.7093,490.7093,-0.440634692397168,-0.433595676729447,1.73008433026364,1.52441135145324,313.010875,22.605773,60.198950890493,59.5426386639746,0.873752522564402,0.913169221404269,1.70201096892139,0.00120281306081172,0.610422848384163,0.33847156269635,0.329013021793142,0.802350051718646,0.131170964292946,0.78322099237055,0.149628671883877
"d7h17",291.220820495536,19.6138277767857,326.92715,25.09905,171.709873775635,11.4603762191976,516.7372,516.7372,-0.40876287877195,-0.456975905968589,1.74148525483753,1.56013574874827,321.077325,22.439548,58.9620870799886,58.4300848851224,0.892579176507592,0.920119894943947,1.78362786918546,0.00128300059819917,0.607341401819921,0.332828629557719,0.322815549101494,0.796951513553288,0.135875218705269,0.775008151876902,0.153936387094086
"d7h18",291.508120528384,19.9520725371179,322.8137,26.26258,178.944570873417,11.7347103563508,541.5331,541.5331,-0.336112185657317,-0.401348152738029,1.70322882286098,1.52814679780618,329.5364,23.603085,61.3857928036667,58.8144932538718,0.880427695994883,0.907876893548186,1.7094759293114,0.00120281306081172,0.614919938450635,0.348370265055545,0.326371551299648,0.811542851750985,0.125829481107724,0.785208802643592,0.146120743872699
"d7h19",291.018593746835,20.1580718481013,314.5868,24.60039,186.447402699368,12.5102092429348,542.9917,542.9917,-0.305295357319958,-0.299691929340645,1.6061284497947,1.45862786725406,375.39071,24.600395,64.067178766441,62.0605449628517,0.91086703153521,0.927699602917888,1.76919561243144,0.00120281306081172,0.62273940817802,0.362896433633528,0.347811325370936,0.830664932029635,0.114670424703006,0.80737128276333,0.13205749275517
"d7h20",310.989771361702,21.8574288340426,332.4118,26.26258,192.125583249231,12.483862363056,561.9533,561.9533,-0.307474089274616,-0.336657097336821,1.62999144379976,1.560966744405,360.9319,23.270645,61.7787467439808,57.1149628707134,0.889401570732806,0.917946655558419,1.75426569165143,0.00120281306081172,0.614203890406523,0.349929416818815,0.321524868761489,0.818890006966583,0.120704914635862,0.798042872457699,0.131384819960728
"d7h21",230.284519679912,32.5128530838852,96.80859,33.57621,215.999902420094,15.7021251101148,649.1706,649.1706,0.812251664749603,-0.337864063914642,1.97854546037803,3.01239680550375,369.61412,12.3002,93.7969702524196,48.2951313734365,0.464101197841074,0.408034906353551,1.69081352833638,0.00060140653040586,0.616515633989377,0.49237008856252,0.263058084292085,0.922929360840356,0.0563343523954843,0.758999604170597,0.143182264993524
"d8h1",260.07414384466,13.7864844271845,313.90125,16.45567,132.064758564368,8.61443444295358,438.0268,438.0268,-0.809104935727819,-0.427506616318347,2.29762180206666,1.80428831715415,189.12945,16.20634175,50.7796571439449,62.4846347772856,0.782689475758622,0.759114828913563,1.70864648926806,0.00133645895645747,0.592822367433754,0.276239462409465,0.350956156170994,0.706265914977444,0.191899663065052,0.720520773449696,0.187081374002795
"d8h2",263.615843004739,14.5090966161137,307.7311,17.28676,144.212239436261,9.33908523643266,450.8415,450.8415,-0.61393583532458,-0.381397241715885,2.0042779922383,1.65198264771975,241.78355,17.6192035,54.7054523705801,64.3671035042989,0.821708594051787,0.817878583247068,1.75011849143476,0.00133645895645747,0.605054160355104,0.304541878583054,0.362295485920357,0.744649202856055,0.168520553516445,0.747810436439762,0.169823659277545
"d8h3",270.333193289216,14.71037075,309.10225,17.6192,139.902795644519,8.97330949689616,447.9938,447.9938,-0.683366506036376,-0.529042528656823,2.1651881819284,1.78678953291197,219.047975,16.28945,51.7519857411087,60.9998867424613,0.822237015357146,0.817851468049762,1.69205768840138,0.00133645895645747,0.596534290063753,0.286951972662236,0.339993632776876,0.712452840597863,0.188426054015198,0.728171830883416,0.185577935989801
"d8h4",270.220398085308,14.7375489146919,313.2157,18.28408,148.080087263897,9.26884604416621,460.8085,460.8085,-0.588284044383586,-0.406161289893519,1.98253913975367,1.61395463923292,248.597,18.6165115,54.7997443246858,62.8927245488294,0.815312726576356,0.837759577323623,1.75011849143476,0.00133645895645747,0.605943139588261,0.306034132749673,0.352854089442707,0.75436382105587,0.162035050182244,0.753895887470424,0.173989228463423
"d8h5",260.311734254545,14.4141990681818,291.65165,17.45298,155.125502094963,9.68580535081984,452.2653,452.2653,-0.489427451915077,-0.355885965008666,1.79530922646179,1.54428029595029,288.3451,19.946262,59.5922049150784,67.1962785098512,0.846346269002388,0.854913828818115,1.75177737152143,0.00128300059819917,0.620661551385116,0.334211135601389,0.377164088682608,0.788020668159591,0.141637984622333,0.779568769272027,0.157938362428405
"d8h6",261.368388669767,14.5685049395349,297.3218,17.28676,149.562707290812,9.45160433789734,452.2653,452.2653,-0.500072211875647,-0.381575402763906,1.86931426636116,1.64986270695686,265.64495,18.4503,57.2229518848895,64.8769683445575,0.843766956663079,0.844349173328496,1.78329609316812,0.00133645895645747,0.612955332379056,0.321646215848426,0.365092097311046,0.770834324230645,0.152827029482061,0.759077133893535,0.168646710748395
"d8h7",261.572652019048,14.7491555047619,296.1878,17.95164,141.161912505434,9.1793422749215,440.8745,440.8745,-0.587326867918838,-0.465463176959653,2.02473152637061,1.73815550398542,231.658325,16.8712165,53.9666174639522,62.2363922595966,0.812810781146431,0.817258109588268,1.74182409100142,0.00133645895645747,0.601857997259963,0.301778962305948,0.34827734365874,0.745363700522747,0.167188514629971,0.744823822925487,0.176999349981314
"d8h8",254.265734861111,14.5487688564815,288.81655,18.28408,144.195024416385,9.46017498391606,443.7222,443.7222,-0.540145550280315,-0.408761713401122,1.92621084256679,1.60583446454813,250.032175,18.450298,56.710364255392,65.0238867442144,0.84611980013544,0.850957797287107,1.79159049360146,0.00133645895645747,0.610122630793906,0.31764917736036,0.363870865128393,0.750807191421263,0.167345325258613,0.762893304261672,0.167519437003784
"d8h9",262.593161808219,15.1039074383562,300.8753,18.94895,151.083292561415,9.70802524033501,465.08,465.08,-0.520565091006958,-0.424057258567123,1.88055511113769,1.59030796987681,263.83805,19.613827,57.5351206867134,64.2749254122256,0.86339732158447,0.866666715964012,1.74381474710542,0.00128300059819917,0.612270067231212,0.322715503683583,0.3588536277739,0.764916288971923,0.15700694868564,0.772971507292359,0.160181942094045
"d8h10",264.65147222467,15.2408803348018,291.6516,18.94895,163.703982734893,10.0201812485497,476.4708,476.4708,-0.399412370273276,-0.392401872674522,1.7228390194611,1.49156507947502,307.15585,20.611145,61.8564413637269,65.7454230230333,0.858888243666804,0.869186144019439,1.69454600853138,0.00120281306081172,0.626067116795456,0.349261328188791,0.365137157773506,0.804515227849858,0.131882001333965,0.792133039974586,0.146700452124869
"d8h11",272.921012096491,16.0328316798246,297.3218,20.77736,163.42981949621,10.2486087262033,485.0139,485.0139,-0.423260644135797,-0.392731682523827,1.74708567867522,1.51725341969111,301.282125,20.3618105,59.8817285048136,63.9226365676876,0.855269483127377,0.8763136464558,1.70201096892139,0.00120281306081172,0.617785595249863,0.337739632381684,0.356099989025304,0.800426614896871,0.133106052320202,0.782979300704974,0.14912142038228
"d8h12",288.243288321739,17.045384873913,296.7548,22.27333,179.276839161682,11.4044250851996,519.6544,519.6544,-0.330106503191876,-0.367606908132528,1.68832976132035,1.45393580822835,346.609475,23.5199675,62.1963620403789,66.9062339721847,0.892287995647903,0.901760021597404,1.7169408897014,0.00120281306081172,0.625836484871858,0.352756829737975,0.371185188278629,0.797881639364253,0.138266154495557,0.803495708951008,0.139826477244082
"d8h13",282.865941106383,17.298080587234,288.2495,21.27602,181.579419220808,11.6770092991138,534.2402,534.2402,-0.279910233012665,-0.313475355151327,1.66049380143403,1.4381336912378,354.13482,23.935517,64.1927474585984,67.5046531332002,0.88611820374418,0.896241734405136,1.75426569165143,0.00120281306081172,0.631114885496905,0.36503230338701,0.37653728687267,0.822733014177005,0.119850411768358,0.807994291963749,0.135122721290794
"d8h14",286.823720357143,17.5381870210084,289.95055,21.442235,189.718203984527,12.0362148360073,547.3675,547.3675,-0.238364291678687,-0.270892361948703,1.61120370529465,1.40140344914939,380.07168,24.600397,66.1445307760099,68.6286149280397,0.888448234541144,0.903387567798246,1.77666057282145,0.00120281306081172,0.637309710901227,0.37622185864181,0.383165433234502,0.820776736346382,0.124132274921626,0.818289200262988,0.129712343955957
"d8h15",283.748123254167,17.4017314833333,295.0538,21.1098,186.025739874842,12.258119953042,542.9917,542.9917,-0.256677898303274,-0.269109516201849,1.63197455526592,1.39419398671374,361.0256475,25.34838425,65.5601657348091,70.4419555305881,0.918677062448505,0.918258627180656,1.79159049360146,0.00120281306081172,0.635453506196919,0.372928850390392,0.393604559320422,0.819664186490036,0.12506999764027,0.824318201221191,0.1251387956886
"d8h16",294.207503343096,18.3091139288703,295.0538,22.27333,192.026561950132,12.2259168410957,561.9533,561.9533,-0.237587272727481,-0.302219589831956,1.61011217492438,1.42912504339425,380.186035,24.267958,65.2690906139795,66.7750328529964,0.90062733285069,0.907863458669414,1.78412553321146,0.00120281306081172,0.632809816929778,0.371449681188797,0.373156395377366,0.826167386543071,0.119045098687795,0.818641555246227,0.128051064601876
"d8h17",293.472013658333,18.67330615,297.88885,22.938205,190.540923819325,12.8979369163946,537.1574,537.1574,-0.283698584405725,-0.27403909754876,1.60530199116348,1.40467296575014,392.3827975,25.930149,64.9264375993131,69.0715228079448,0.878854608236279,0.909611724013594,1.79159049360146,0.00120281306081172,0.631735123514621,0.367887112460772,0.386064645318803,0.825291578655614,0.118489197830067,0.81426389726871,0.130893514847304
"d8h18",294.769107199219,19.986521765625,292.7857,21.94089,206.679778066614,12.855775690254,566.329,566.329,-0.170975957567564,-0.305758623698191,1.50399406432988,1.56821971638561,429.3609225,24.43417075,70.1158204909614,64.322225953116,0.855675191338423,0.86084291107075,1.79159049360146,0.00112763724451099,0.643954519357712,0.397629344158213,0.363427946084637,0.84072244785174,0.11119614828669,0.818114693170286,0.121442466659759
"d8h19",492.125866495098,43.9160057205882,559.0361,46.54129,201.03636448068,22.4977859614037,770.3161,770.3161,-0.824814250930447,-0.385630750064322,2.78231949761866,2.67685259034387,300.47455,22.6888775,40.8505990372856,51.2291261289651,0.546127071979121,0.713791492834644,1.69205768840138,0.000668229478228734,0.536590828666183,0.225436726046274,0.284187575726038,0.674316273006385,0.201646778055859,0.79785289257152,0.108700194164799
"d9h1",232.742204518519,16.1592898518519,266.7029,18.28408,99.412806683537,8.76471301636166,357.0926,357.0926,-1.0843286982778,-0.613130326129738,3.02467854941504,2.25036129573606,100.8504,11.96776,42.7136998591191,54.2394690405113,0.84806191656537,0.81257239525903,1.76359689213894,0.00150351632601465,0.552862702194474,0.225155355902194,0.301887355905993,0.612039743932994,0.241923156229871,0.665814572521617,0.213036030396117
"d9h2",245.89998268254,18.1715052116402,285.9815,21.27602,108.712164924206,10.145244172523,391.3714,391.3714,-0.946613547330511,-0.601041521842555,2.73065375546672,2.01452357540987,139.2146,16.621887,44.2099115820414,55.8305107604634,0.894757300370344,0.842385482365278,1.76359689213894,0.00150351632601465,0.555781118613687,0.238606361176027,0.310984717880872,0.642451246738182,0.223600206567355,0.69446132683078,0.192774110245377
"d9h3",252.750906612565,18.7992683298429,284.8474,22.27333,117.52098657788,10.6642559242117,423.7883,423.7883,-0.774812021184357,-0.60123611208762,2.4444421787562,1.95401735539252,171.9945,17.7854175,46.4967616349739,56.7269732901397,0.90911339584909,0.875616091846778,1.78225929311395,0.00150351632601465,0.563878558784394,0.256355544698958,0.315634920698921,0.682419673283098,0.202025592760483,0.707829561095185,0.187874297340426
"d9h4",255.03632721875,18.592274453125,289.3836,22.60577,119.885471930875,10.6094412334789,401.0067,401.0067,-0.759585808580074,-0.6089081808643,2.38349854680761,1.88782776088787,175.017125,18.0347465,47.007213928409,57.0637081559201,0.928780309912802,0.888994366319254,1.79159049360146,0.00150351632601465,0.566868819595377,0.259792716057093,0.315760415511011,0.689184387897262,0.194899550315446,0.726369174816455,0.181405062009887
"d9h5",261.547340677083,18.8641117760417,289.38355,22.77199,122.321856927655,10.9172977045812,410.9737,410.9737,-0.728643867443692,-0.572825293407022,2.36096664147765,1.87061428811849,185.36615,19.0320645,46.7685339912053,57.8733726463955,0.928302299176667,0.899330668240677,1.79159049360146,0.00150351632601465,0.567175601166694,0.259295960839835,0.321991642302897,0.691936370176274,0.19300745042606,0.726109942396628,0.180949613029239
"d9h6",255.584546677083,18.25983646875,294.48675,21.77467,119.3577448084,10.5462624705563,402.4306,402.4306,-0.761064694924041,-0.584799652342103,2.3728075213044,1.8898096573394,178.662875,18.200964,46.6999066884908,57.7566096421797,0.932595436493996,0.897900938949849,1.79159049360146,0.00150351632601465,0.567000018292889,0.257841549585266,0.321175291332032,0.689967773014325,0.196955962297973,0.722998086586629,0.18606452314147
"d9h7",259.667556046392,18.9061125412371,299.0229,23.43686,125.602944723537,10.9004042137587,409.5498,409.5498,-0.712559748055963,-0.63768372513204,2.23778357728178,1.89295524946366,197.2649,17.6192,48.3706731160117,57.6554497387194,0.939238564861761,0.906141484162678,1.73784277879342,0.00144337567297406,0.570972330473329,0.267944872061825,0.317381960653042,0.715390450315207,0.180211614859013,0.721269731093,0.186149399580933
"d9h8",253.532643257732,18.7124760773196,287.1155,22.10711,121.687371679835,10.7181737695016,409.5498,409.5498,-0.706130988116034,-0.607329035888583,2.28083015292533,1.9173898580772,188.756125,17.70230775,47.9967274100212,57.2782229631946,0.932493656180914,0.892949112934695,1.73784277879342,0.00144337567297406,0.569370867348873,0.266461891050849,0.317666439932332,0.706010397161503,0.185353917460514,0.724234591456458,0.180971656775077
"d9h9",252.67291836,18.11287113,288.2495,22.10711,127.535095877664,11.2156284590768,418.0929,418.0929,-0.629202553136794,-0.501248219212005,2.19900564386368,1.73521179947806,192.181125,20.694249,50.4743827337902,61.9207655074659,0.942805484868846,0.917306923523698,1.79159049360146,0.00144337567297406,0.580142650255107,0.281963338163306,0.345456085470421,0.717706009656372,0.182810085661623,0.730566865465273,0.187627189594319
"d9h10",255.432508866337,18.8321052178218,295.6208,22.27333,132.928558991787,11.4144599689265,438.0268,438.0268,-0.567874646174304,-0.533318654761986,2.0985954621811,1.77270286726579,214.552325,20.9435775,52.0405799487906,60.6117045168397,0.938412140104943,0.910334783818035,1.6754688875347,0.00133645895645747,0.583427437869134,0.292300182843693,0.337338398894249,0.734315287944406,0.171405014538206,0.732850306003465,0.18336733141987
"d9h11",258.618341407035,19.5520180050251,297.3218,23.60308,128.497028374825,11.5223808080298,423.7883,423.7883,-0.619259394826417,-0.578575103867312,2.16235077938198,1.82288017955708,197.60475,19.780044,49.6859687815358,58.9319261319643,0.943773256740532,0.915226356101033,1.78263254113346,0.00144337567297406,0.573811118774268,0.278020748257866,0.326776567639495,0.730656217943209,0.172068398494712,0.735858705008445,0.180020731420947
"d9h12",254.032451629268,19.2927417707317,296.1878,23.93552,134.128370349195,11.7293825266495,423.7883,423.7883,-0.563496546386662,-0.519017377721116,2.04407734779143,1.73863724514668,211.7461,21.608454,52.7996992073044,60.7968668530239,0.938932204958798,0.912124085405908,1.70035208883472,0.00133645895645747,0.583595083129126,0.296378437784699,0.33847269597335,0.741935706846116,0.167754799798905,0.73662134354877,0.181043524222417
"d9h13",263.853054966019,19.9688586262136,302.28935,24.600395,140.902427918312,12.4668007604022,450.8415,450.8415,-0.514352243873878,-0.491718961128855,1.99617732220756,1.66315870345684,226.517975,23.68619025,53.4018557929748,62.4312134897724,0.949048101154155,0.928430728723672,1.70864648926806,0.00133645895645747,0.586224744000989,0.301131703360206,0.347043825402049,0.756174566456523,0.158976409592231,0.750139927411992,0.174865755736716
