Drillbit,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,RUL
d7h11,0.554065556,1.071193333,3.804566667,7.683,13.77774444,17.28677778,22.01477778,24.34177778,25.59777778,25.48677778,26.00411111,26.89066667,26.96433333,27.62911111,28.294,27.81388889,29.51333333,29.43922222,24.82222222,18.50577778,12.5958,7.4614,4.063122222,2.327077778,0.701811111,0,34.75174444,121.088,218.3255556,232.1766667,273.8855556,282.7744444,319.31,338.0477778,358.4633333,377.05,405.7944444,426.6344444,419.9922222,432.0166667,451.6322222,456.3788889,421.7388889,336.2933333,238.9822222,157.6855556,81.53788889,29.78744444,17.61222222,7.683222222,0.709211111,0,10
d7h12,0.664875556,1.440581111,4.432511111,8.384866667,13.96233333,18.87511111,22.86444444,24.96977778,26.26266667,26.33644444,27.33366667,28.70033333,28.62655556,28.88511111,28.81144444,28.70055556,29.14355556,29.51322222,24.67433333,18.65344444,12.52166667,6.501011111,3.6199,2.327055556,1.292822222,0,42.55333333,132.3958889,215.5522222,228.65,263.3,287.6955556,316.1088889,331.1922222,357.2455556,385.5811111,409.12,429.8,442.14,445.1466667,453.3722222,449.2577778,423.1711111,340.06,244.2744444,162.7933333,82.53466667,28.36888889,18.32166667,7.328566667,2.127677778,0,9
d7h13,0.812628889,1.551401111,4.395577778,8.384911111,14.88588889,18.09922222,24.19411111,26.07788889,26.96422222,27.33388889,27.85066667,29.14355556,28.996,29.73477778,30.95366667,29.91933333,31.54455556,30.43655556,26.04088889,19.87233333,13.92544444,7.128944444,4.358622222,2.955,0.554066667,0,41.84394444,130.9202222,218.4444444,230.54,273.13,286.1222222,330.8866667,346.7333333,375.83,399.6977778,419.9922222,442.14,453.8488889,454.0066667,475.3644444,480.2666667,460.4988889,348.3888889,250.4488889,172.1477778,86.98411111,30.37822222,17.73044444,7.210422222,0.472811111,0,8
d7h14,0.775685556,1.477523333,4.395566667,8.237077778,14.22088889,17.65611111,24.822,28.14622222,27.59255556,27.55522222,28.47888889,28.99588889,29.55,28.07266667,29.88244444,30.06722222,30.06722222,31.50766667,27.11222222,21.46055556,14.66422222,9.419188889,5.577577778,3.656833333,1.883833333,0,39.95258889,132.2787778,221.4677778,228.3988889,265.6944444,287.4455556,335.9166667,361.0544444,378.8777778,403.1511111,423.6288889,444.6722222,440.4,435.6522222,452.1055556,461.2833333,463.8144444,393.5188889,299.9266667,206.3211111,108.0282222,40.30733333,19.85811111,11.70206667,2.364055556,0,7
d7h15,1.108155556,1.10814,2.844188889,6.7965,11.70921111,17.43444444,22.90122222,27.55533333,28.996,28.84822222,28.36811111,29.32844444,29.73466667,28.88511111,29.51311111,29.69777778,30.58433333,31.50777778,29.62377778,24.85888889,18.83811111,12.4849,6.168566667,4.063133333,2.807244444,0.443244444,9.929155556,90.122,197.0433333,224.1133333,255.11,283.84,330.4322222,370.9566667,401.22,414.7711111,436.4444444,460.8088889,468.56,456.0611111,469.51,486.1277778,497.7411111,439.8044444,348.1055556,261.4122222,164.3044444,69.75255556,24.11344444,15.83922222,4.846355556,0.2364,6
d7h16,1.034288889,1.662211111,4.654122222,8.4218,14.51644444,18.09933333,25.89333333,27.77711111,28.10933333,28.62677778,28.66344444,29.43922222,29.43922222,28.66344444,29.14377778,30.21477778,30.99055556,31.58166667,28.10944444,21.90388889,16.36322222,9.123566667,4.6172,3.472133333,2.770311111,0.332444444,40.42555556,129.8438889,220.9633333,228.9022222,271.4911111,293.7366667,342.62,369.4333333,400.1855556,420.7822222,444.6711111,453.69,441.5077778,442.3,472.5144444,467.6111111,463.1844444,405.66,311.5833333,219.3833333,114.0304444,40.189,19.97633333,11.46572222,2.482255556,0.1182,5
d7h17,1.034288889,1.846888889,4.949633333,9.160477778,14.66422222,19.20744444,25.85633333,27.99855556,28.84811111,28.36811111,29.80866667,30.25188889,29.77177778,30.32577778,30.32566667,30.25188889,30.87977778,31.76622222,27.96177778,21.31277778,15.10755556,8.902055556,4.764955556,3.176611111,1.625244444,0,47.163,136.227,223.7355556,230.7933333,266.1988889,296.4,344.9055556,377.6611111,415.5633333,424.1044444,456.8544444,468.5611111,475.9944444,470.1422222,488.1777778,504.3266667,482.9611111,415.1833333,319.4166667,216.4944444,109.1691111,41.37122222,20.44911111,12.88411111,3.427911111,0,4
d7h18,0.997345556,1.699155556,4.764933333,8.828033333,14.44244444,19.09677778,26.74277778,28.88533333,29.18088889,29.95622222,30.43644444,31.21222222,30.51044444,30.32577778,30.65811111,30.95366667,32.91122222,33.02211111,28.03544444,22.56888889,16.548,11.11828889,5.836122222,4.284766667,3.730711111,0.923444444,43.38066667,137.8532222,223.8622222,230.4122222,269.9788889,298.7333333,346.8844444,387.4488889,424.2644444,443.4044444,454.4788889,479.6344444,477.8955556,486.4366667,518.1944444,520.1411111,502.0733333,407.4466667,316.4122222,233.3277778,125.0458889,49.52733333,21.27666667,13.82972222,5.082744444,0.2364,3
d7h19,0.997345556,1.809955556,5.0235,8.717255556,14.70111111,19.09666667,26.74277778,29.21755556,29.55,29.73477778,30.695,31.988,31.988,32.39411111,34.16711111,33.24366667,34.61044444,34.42588889,30.54733333,23.75088889,18.09933333,11.41375556,6.6857,4.728011111,3.398244444,2.585633333,48.46344444,138.0823333,222.6011111,231.1711111,274.1377778,305.3655556,359.6833333,402.2922222,435.4955556,451.9488889,482.9566667,491.0333333,480.1088889,490.4088889,510.5855556,529.2155556,516.7711111,441.9833333,345.1711111,253.3466667,140.1365556,60.28366667,24.46811111,16.43022222,7.4468,3.427911111,2
d7h20,1.255888889,1.883822222,4.691066667,8.606444444,13.88855556,18.61644444,26.11488889,29.69777778,31.286,32.28333333,33.16988889,33.98255556,33.57622222,34.61055556,34.75833333,34.68433333,35.23833333,36.19866667,32.61577778,26.18855556,21.20222222,14.36866667,11.857,8.828122222,7.165922222,3.952311111,38.06153333,124.032,218.45,226.8866667,265.5688889,296.1322222,364.2522222,433.9577778,475.3633333,486.9111111,501.7544444,516.2711111,516.1488889,518.0455556,526.6211111,548.8255556,537.3177778,467.77,368.7344444,299.8044444,191.8322222,114.3241111,52.12766667,16.903,10.75655556,3.4279,1
d7h21,1.606788889,7.092033333,17.61922222,28.90361111,36.0325,39.31994444,40.46505556,42.47816667,51.74938889,56.90222222,62.51683333,50.40122222,37.21455556,32.63433333,31.23077778,32.19111111,33.90877778,33.98261111,33.65005556,34.24111111,33.11438889,32.70816667,32.24644444,14.66421111,1.274355556,0.092344444,92.76322222,225.4361111,294.6038889,467.205,567.625,590.3038889,587.5766667,613.1783333,603.0911111,463.5211111,257.3322222,77.03816667,60.99294444,80.27316667,88.087,102.5912778,103.7446667,91.59833333,85.56183333,83.75022222,77.77783333,77.77772222,75,25.17731667,3.014188889,0.472816667,0
d8h1,0.33245,3.1997125,6.9811875,10.4717375,13.962375,15.666125,16.62175,17.079125,17.660625,19.6555,19.44775,20.195625,20.27875,21.816375,22.106875,23.187625,23.519875,26.138,22.190125,16.995875,11.6353375,4.612575,1.24663625,0,0,0,40.6915,126.094,228.8625,250.5425,285.52,294.205,307.05625,319.9,328.64,336.86875,337.555,348.695,360.6925,367.20625,369.43375,403.72,425.56875,399.8625,379.71625,319.17375,227.7375,143.03125,66.3565,19.813975,7.8456625,2.1276625,18
d8h2,0.49865875,3.407475,7.3967375,10.970375,14.54425,16.455625,18.575,19.281375,19.904625,20.902,23.603125,23.561625,23.14575,23.977,23.02125,23.811,25.099125,26.054875,23.02125,15.500125,11.718475,5.6514375,1.57909125,0.997325,0,0,35.7713125,118.914375,223.06,245.43875,276.76625,290.09375,307.2875,324.87,337.7275,346.46625,346.125,371.31875,399.82375,402.1875,409.92125,420.05,435.7125,441.9425,395.80125,332.11,221.515,146.67625,75.952,27.65975,14.494625,4.9202125,17
d8h3,0.66487375,3.5737125,7.85385,11.5522625,14.6275,16.24775,16.91275,18.69975,19.987875,20.611125,21.6085,22.27325,22.8135,24.55875,23.43675,23.977,24.060125,25.099,22.8135,16.829625,11.6353125,4.7787875,0.45710125,0.041555,0,0,32.5799125,112.39,216.8475,241.61375,271.0975,284.42375,299.6025,314.5875,328.985,343.20875,362.5775,387.42875,403.22625,403.72625,416.13625,421.11875,437.135,418.45125,398.37625,324.26125,226.74875,146.81625,74.238625,19.813825,7.04785,1.0638375,16
d8h4,0.789545,3.8230375,8.061625,11.92625,15.084375,16.247875,18.61675,19.697,20.6945,21.151375,22.730375,22.398,22.97975,23.811,24.642125,24.600375,25.182125,25.847,24.184875,16.787875,10.2224625,4.4879125,2.7841625,1.70374,0.249335,0,38.829875,118.50125,220.795,239.91125,278.46875,290.23375,309.605,324.185,340.98125,354.86375,368.06125,395.14625,422.0075,425.38875,435.35875,436.24625,447.815,423.4325,395.985,336.37125,239.62875,152.70125,82.406375,32.180875,12.8989125,4.7872375,15
d8h5,1.403631111,5.134333333,10.34258889,14.25788889,16.47422222,18.46888889,19.83544444,20.61111111,22.27333333,23.086,24.305,25.19166667,24.71122222,23.52933333,24.78522222,26.37344444,22.38411111,15.21833333,9.271333333,3.028888889,0.81263,0.664875556,0.184687778,0,0,0,37.94325556,129.5403333,230.54,249.6922222,283.8388889,295.3811111,321.2911111,344.2955556,351.7611111,380.7066667,407.7333333,418.0933333,435.97,435.3366667,439.4511111,438.8177778,400.8411111,328.1377778,220.0055556,128.4576667,54.13722222,19.26722222,9.692722222,2.009455556,0.2364,0,14
d8h6,0.83109375,3.698375,8.144725,11.8015,15.45825,16.996,18.118,19.281375,20.819,21.9825,22.231625,22.688875,22.60575,23.603375,24.39275,24.68375,25.6395,27.0105,23.72775,16.24775,11.8847625,6.898075,1.95305125,0.83110875,0,0,34.175725,111.42525,209.06875,237.075,272.94,279.17875,298.66125,316.81375,333.0975,343.0375,363.435,391.2,411.86375,422.72125,423.61,434.11125,447.46,432.6875,403.6,330.60875,227.45375,152.70375,86.97925,34.04275,17.420375,7.8457375,13
d8h7,0.54022,3.4074875,7.8954,11.76,14.87675,16.33075,18.242625,19.53075,20.320375,21.068125,21.733125,22.522625,21.940875,23.229125,23.561625,25.88875,25.223625,25.97175,23.353875,17.827,12.3835375,6.6071375,2.07776,0.8726725,0,0,34.840375,110.6485,213.15875,232.6825,267.69625,277.9025,292.06875,314.4175,337.21,335.84,349.20875,371.48875,395.57625,405.6375,416.135,432.6875,433.75625,415.06875,388.9825,316.68,229.72875,154.945,87.93825,30.984,15.2925,5.452075,12
d8h8,0.886513333,4.321688889,9.1974,12.92811111,16.36344444,18.17333333,19.39222222,20.24177778,21.12822222,22.82722222,23.12288889,22.97511111,24.08344444,23.52911111,25.63455556,26.22566667,23.75066667,17.91477778,10.63794444,3.952322222,1.588332222,0.295501111,0,0,0,0,16.19392222,93.56611111,204.81,237.7222222,272.7511111,280.5622222,302.2055556,319.3088889,335.7622222,340.64,360.14,397.2288889,405.5955556,402.6288889,427.4277778,434.3888889,410.7966667,340.9588889,241.7544444,157.1866667,78.787,26.12288889,12.88428889,2.9551,0,0,11
d8h9,1.182003333,4.6172,9.640666667,14.51655556,17.47144444,18.98588889,21.38666667,21.42377778,22.495,23.82477778,23.52911111,23.75077778,24.34188889,25.413,25.96711111,27.22288889,23.64,18.06244444,11.48754444,5.023522222,2.770311111,0.738751111,0.036937778,0,0,0,17.73058889,103.8087778,213.2044444,240.9988889,275.6477778,291.7655556,317.9388889,332.5644444,354.0444444,357.8533333,387.1055556,417.7844444,419.5166667,421.8911111,437.8688889,452.8988889,422.5422222,355.2633333,257.5055556,171.5288889,89.12433333,30.37833333,15.83916667,4.609944444,0.354611111,0,10
d8h10,1.3667,5.060444444,10.37941111,14.40577778,18.50577778,21.16522222,22.75344444,22.532,23.30766667,24.41588889,24.379,24.89588889,25.22822222,25.30211111,26.37344444,26.52111111,24.268,18.76422222,13.18676667,5.097377778,3.4352,2.142383333,0.84956,0.073875556,0,0,29.07815556,117.736,222.2422222,244.7777778,276.1544444,290.9455556,329.5177778,357.2433333,370.5,386.1922222,412.7377778,441.9811111,448.6266667,451,465.2366667,467.1377778,433.1222222,356.6366667,261.7055556,171.1522222,86.76022222,30.14188889,16.903,5.791955556,1.773055556,0,9
d8h11,0.073875556,2.290132222,5.836144444,11.26596667,15.10755556,20.42655556,22.34722222,23.38155556,23.19677778,24.26811111,25.19155556,25.413,25.26522222,26.41022222,25.56066667,27.11211111,28.36811111,26.00388889,19.94633333,13.11286667,6.759566667,4.100077778,3.176644444,1.55138,0,0,39.36172222,127.0033333,229.7833333,244.7777778,283.84,296.05,350.6944444,373.2433333,379.6388889,379.4888889,403.1622222,437.2366667,456.0611111,456.2211111,475.3633333,469.6688889,456.2211111,385.17,284.1277778,192.91,107.5653333,41.60755556,25.29544444,14.30256667,4.491722222,0.709222222,8
d8h12,0.55407,3.656811111,7.719922222,13.26055556,17.54533333,24.15711111,25.63466667,25.89322222,26.041,26.74266667,27.48155556,28.22022222,28.996,28.70055556,28.331,29.69777778,29.03288889,24.04633333,18.43177778,11.6724,5.392888889,2.807266667,1.292841111,0.295501111,0,0,4.018888889,74.61877778,177.82,240.1166667,262.04,285.8566667,318.6466667,374.1555556,396.8144444,415.0866667,428.6922222,467.1377778,488.4988889,499.14,507.0155556,510.7411111,506.4122222,464.4488889,358.4788889,262.1688889,179.0244444,84.88888889,30.96933333,20.21266667,8.037822222,1.182033333,7
d8h13,0.110813333,2.068506667,5.614511111,10.41637778,14.81188889,21.23911111,25.56088889,25.70844444,26.52111111,27.37077778,28.55277778,28.07244444,28.62666667,28.73744444,29.55022222,29.55011111,31.76622222,28.368,22.38411111,16.95433333,10.15787778,4.4325,2.955011111,1.477503333,0.664875556,0,27.896,113.4457778,223.6311111,241.7544444,275.2722222,290.4155556,343.5333333,379.9433333,409.8733333,421.2577778,451.3155556,481.5333333,496.5722222,497.1977778,511.8766667,525.9766667,486.5522222,413.2822222,307.2377778,232.94,145.1011111,61.11133333,24.94077778,15.36644444,5.791955556,2.127666667,6
d8h14,0.701816667,3.841511111,7.904622222,13.14988889,17.76688889,24.15733333,26.595,27.07522222,27.14922222,28.442,28.55277778,29.10677778,29.95633333,29.69788889,30.54733333,31.988,31.47088889,26.66877778,20.50033333,13.00191111,7.055055556,3.767644444,2.585622222,1.662192222,0.443256667,0,2.600477778,69.87066667,174.4411111,238.4766667,256.7488889,285.2288889,312.7677778,364.7088889,409.6066667,432.4888889,456.2188889,487.7033333,502.84,514.3066667,517.0633333,532.4577778,531.16,472.2355556,377.1277778,280.7455556,197.0322222,100.9743333,35.22466667,19.50344444,9.456155556,3.546111111,5
d8h15,1.196779,4.75385,10.00636,15.2589,22.4727,26.3955,26.861,27.7586,27.8915,29.454,29.8528,30.9166,30.7174,31.2823,31.5484,26.7279,20.3452,13.29761,6.41606,3.12493,1.163546,0.199464,0,0,0,0,3.51063,76.7044,195.574,237.898,276.003,292.715,357.366,391.434,422.649,434.324,466.076,497.624,498.816,530.301,529.282,497.705,405.581,308.305,215.284,105.2433,34.7873,19.1488,9.14885,4.46811,0,0,4
d8h16,0.184688889,1.403625556,4.875766667,9.603755556,14.14711111,20.42644444,26.15166667,27.70311111,28.18333333,29.43922222,29.77177778,29.51311111,31.02755556,31.36,31.06444444,31.21222222,32.98511111,29.99333333,25.19144444,19.90933333,14.29474444,7.5722,5.540633333,2.73338,1.2559,0.664878889,15.24822222,93.49533333,208.4666667,238.8566667,270.8577778,287.7455556,339.1255556,390.6966667,434.5466667,445.9377778,470.6177778,494.2488889,510.4177778,519.9777778,536.5088889,548.5011111,537.3177778,464.4677778,364.0044444,275.0644444,192.0522222,94.18588889,38.41622222,21.51288889,11.82025556,6.7376,3
d8h17,0.033244,2.260579,6.81499,12.1341,17.453,25.6642,28.091,28.3904,29.7865,30.1854,30.9831,32.2466,31.5152,31.4154,33.0776,34.0416,29.3874,20.7441,11.96784,6.74849,3.39086,1.429497,0.398926,0,0,0,23.51063,115.238,224.748,247.312,277.931,308.304,372.037,420.087,453.546,481.771,505.874,502.386,514.186,521.55,518.052,507.388,408.286,300.914,195.573,91.9778,32.6595,13.4042,5.31913,1.27659,0,0,2
d8h18,0.498659,4.02249,9.70716,14.0289,21.8081,27.9581,30.3514,30.8168,32.7118,32.7451,32.9114,33.1109,33.8755,33.6428,35.172,33.676,27.6256,21.0766,17.752,15.957,11.66859,6.682,3.357631,0.498653,0,0,3.61702,70.7794,189.608,236.65,276.002,287.003,355.036,441.303,485.297,508.428,528.259,531.761,526.362,546.929,560.056,543.866,469.661,379.37,286.839,174.162,97.653,28.7235,9.89351,4.68087,2.97874,1.17022,1
d8h19,2.131517059,9.816729412,19.59429412,31.65982353,43.823,55.30188235,66.42888235,77.51664706,85.28,71.59147059,56.90547059,56.33847059,53.67882353,49.92429412,48.26205882,47.38217647,45.05511765,49.04435294,45.64182353,46.40447059,42.591,38.54329412,11.06822647,0,0,0,33.22902353,194.5576471,263.5676471,338.1870588,504.6094118,590.5552941,660.2276471,707.4388235,725.7441176,689.8282353,435.3552941,306.0270588,349.8335294,433.64,516.6970588,548.9158824,599.49,607.3935294,651.8894118,644.1694118,649.8252941,686.5294118,559.6917647,113.6184176,0,0,0
d9h1,1.994631429,6.126357143,10.49551429,13.48757143,16.90685714,17.33428571,17.66685714,18.61642857,18.28385714,18.52142857,19.80385714,20.99114286,22.36814286,20.61128571,23.50814286,24.79028571,27.35485714,27.49728571,26.45242857,26.07271429,23.03328571,17.42942857,11.63528571,5.17653,0.142472857,0,36.93017143,123.9087143,189.7357143,225.0671429,249.8557143,258.44,261.1942857,261.0328571,272.2128571,281.6085714,277.7214286,280.3128571,283.7357143,289.2457143,298.59,301.1757143,319.1728571,339.0728571,338.4842857,344.1657143,330.06,272.2114286,208.1257143,139.5657143,68.84514286,27.65971429,22
d9h2,1.804667143,5.9839,9.973071429,13.67742857,17.90428571,19.56657143,22.08357143,22.41571429,22.46342857,23.17557143,24.74285714,26.31014286,25.12285714,27.68728571,26.35785714,28.77957143,28.922,30.34671429,28.96957143,27.49728571,23.31828571,16.337,11.30305714,5.651442857,0.237457143,0,42.55342857,132.3585714,193.0985714,228.1457143,244.9942857,256.4957143,278.8514286,287.7628571,292.68,294.2371429,294.0728571,297.6128571,319.2385714,316.43,326.34,344.36,344.7514286,352.98,372.1742857,370.4114286,342.2057143,277.8714286,200.4057143,128.5128571,66.10957143,28.11542857,21
d9h3,2.137098571,6.221328571,10.78034286,14.95971429,18.94914286,20.08885714,22.226,23.27057143,24.55285714,26.215,25.55,27.49728571,29.63428571,27.87714286,29.49185714,31.05914286,30.06185714,29.112,28.11471429,28.87442857,21.94085714,16.19442857,12.25271429,5.224,0.664887143,0,46.96057143,128.6728571,185.7085714,224.9057143,246.7757143,263.6257143,277.3971429,286.7928571,290.1942857,297.9142857,309.56,316.9371429,329.8642857,353.9585714,364.3414286,363.7514286,369.6285714,398.7857143,388.0757143,380.01,341.6185714,282.6385714,199.0985714,133.3185714,71.27628571,33.43457143,20
d9h4,0.124665,2.9919625,8.186225,12.3416375,17.411625,19.78025,22.52275,23.561625,26.221,25.59775,27.8,28.464875,29.29625,29.6285,29.337625,28.381875,29.462375,27.7585,23.31225,17.037375,11.6351125,5.194325,0.166225,0,0,0,43.218,140.0875,199.005,231.12375,248.84125,273.225,286.12125,301.96875,315.10125,323.155,326.06875,353.49375,377.66,372.86125,382.8025,389.1425,384.35,369.775,310.04125,224.33875,148.3575,79.047,33.51075,7.57985,0,0,19
d9h5,0.08311,3.19972625,8.1863375,13.006625,17.70225,19.780125,21.5255,24.01875,25.223875,27.758625,29.87775,29.503875,30.584125,29.005,29.960875,28.8805,29.670125,28.049375,23.644625,17.4115,10.8456625,4.82035,0,0,0,0,45.877625,143.17125,200.8425,236.65,253.66125,276.76875,285.13125,301.41375,316.30125,322.81375,347.66625,365.31875,381.6025,398.81875,385.89875,398.50125,396.5625,380.57375,316.41,237.64375,152.14,87.091375,37.10125,9.175575,0,0,18
d9h6,0.12466375,3.3243875,8.3940625,13.588375,17.660875,19.821625,21.56675,22.772125,24.22625,25.473,27.924875,28.13275,30.16875,29.379375,28.797625,28.96375,28.29875,26.76125,22.564125,16.4555,10.0979,3.6568375,0.08311,0,0,0,53.324375,141.91,201.1225,237.785,257.63,271.80625,286.1225,305.06,312.53125,314.07125,330.525,351.77625,360.86125,382.465,382.9725,383.65875,388.45875,378.35625,311.2025,223.77,140.5075,76.217875,34.175625,7.7127625,0,0,17
d9h7,0.16622,3.3659375,8.6848875,13.6715,18.9075,22.7305,23.270625,25.26525,26.01325,27.093625,28.548125,30.459625,29.2545,29.046875,29.33775,29.586875,29.213125,26.9275,23.062875,17.24525,11.843375,4.6956875,0.08311,0,0,0,52.260625,139.525,197.04,234.6675,246.8575,279.1775,303.45,315.4425,327.44,343.895,351.60875,381.2725,391.38875,387.60625,391.60375,393.61125,384.515,368.74875,304.89,223.0575,151.58125,82.224125,35.50525,9.441475,0.132975,0,16
d9h8,0.124665,3.241275,8.352475,13.048125,17.785375,20.694125,21.98225,24.309375,24.558875,26.6365,27.25975,29.088375,29.628625,30.7505,28.67275,30.12725,28.756125,27.59225,23.935375,18.159375,12.2170875,6.6487375,0.207775,0,0,0,44.281875,135.8825,194.92875,229.56375,246.1475,269.11375,287.6825,300.13375,316.64375,322.81375,333.44,352.98,377.66,387.60125,395.235,376.8025,383.82875,373.71875,303.90625,228.57625,149.75875,85.471875,39.893625,11.9682,0.132975,0,15
d9h9,0.20777375,3.241275,8.5188,13.048125,18.159375,20.527875,21.73325,24.101625,25.099,25.431375,27.176875,29.171375,29.42075,30.41825,30.12725,29.628625,29.960875,28.7145,24.2265,17.99325,11.3444,4.4047875,0.16621875,0,0,0,51.21075,144.0125,199.4275,234.8075,249.6925,274.075,285.6975,299.55,311.71375,319.9,323.1575,339.9525,379.71625,391.02875,396.575,403.02875,407.41375,392.1275,334.0525,247.42375,164.1975,99.44875,48.53725,16.622325,3.4574625,0,14
d9h10,0.124665,3.2828375,8.518725,13.33925,18.28425,21.65,22.522625,25.223875,25.015875,26.595,28.963625,30.667375,30.58425,30.875125,30.91675,30.501125,30.25175,28.755875,26.054625,20.569625,13.339375,7.9785,1.4959675,0,0,0,43.48415,135.88375,194.6525,231.54625,249.83125,275.6325,296.33125,308.00375,320.58375,319.25625,335.325,373.20375,389.99875,412.09875,418.98375,414.71375,401.70625,387.7025,329.15375,250.685,170.925,108.456375,55.71825,20.478625,5.1861625,0.132975,13
d9h11,0.37399875,3.823025,8.6433625,13.588375,19.780125,21.857625,24.309625,25.639125,26.885875,27.46775,29.420625,29.6285,32.45425,30.667375,31.54,31.789375,30.709125,29.296125,25.8885,20.445,14.087125,6.731825,1.3297675,0,0,0,48.138375,136.865,194.095,226.445,249.97625,282.155,297.05375,305.03125,317.84375,327.6125,342.35375,362.7475,386.10625,407.80625,401.63375,408.55,406.195,386.14625,332.28125,249.97625,174.2975,107.7845,55.31925,21.4095,5.319125,0,12
d9h12,0.41554875,3.7399375,8.93415,13.75475,19.821625,22.730375,25.057375,25.597875,26.01325,27.675375,28.797625,29.005125,30.376625,31.16575,31.914125,32.163375,32.20475,31.332375,26.345875,20.819125,14.668875,8.6849375,3.0750575,0.08311,0,0,48.544125,140.92625,196.905,233.38875,249.83375,276.33875,302.29,319.38625,313.55875,320.24125,341.495,362.92,374.4025,406.715,406.5675,410.28375,412.39625,410.47,345.09375,255.22,177.94375,109.70475,58.9095,24.867,9.84045,1.3297875,11
d9h13,0.58176875,4.2801375,9.183525,14.0455,20.860375,23.478375,26.387375,26.969125,28.548,29.296125,30.3765,31.62325,32.53725,33.41,33.0775,32.9945,33.0775,31.66475,27.218375,21.026875,14.211625,7.1474,2.1193,0.08311,0,0,53.633875,148.775,201.555,234.38125,252.52625,283.855,307.8425,325.38375,327.78375,346.80875,360.34875,378.86,407.65625,423.43375,435.535,433.4,431.2625,414.6375,354.00875,264.10125,184.83625,117.872625,63.431125,29.25525,11.037075,1.9946875,10
d9h14,0.457115,3.864575,8.89265,13.63,19.696875,25.223875,28.423375,28.838875,29.877875,30.54275,31.70625,31.789375,34.365875,33.0775,34.1165,34.324375,34.365875,33.20225,29.254875,23.976875,16.37275,9.34975,4.5710125,1.66218625,0.3739925,0,44.5480625,138.685,195.35125,229.27875,247.99125,280.87875,315.88625,338.0675,345.78,364.29125,384.345,402.67375,428.5925,456.71375,455.1125,466.6825,462.23375,450.485,392.8225,295.795,221.07625,152.0025,89.91175,45.87775,23.13825,8.2447,9
d9h15,0.54021875,4.072375,8.85115,13.63,19.323,26.013375,28.174125,30.418125,30.41825,31.581625,32.53725,33.618,33.70075,34.116375,33.908625,34.116375,34.531875,34.282625,29.877875,23.93575,17.2035,9.931625,4.3217,0.457115,0,0,50.967125,147.935,200.5625,231.1225,246.4325,276.06,320.07125,332.07,349.0375,362.0625,389.715,418.27125,441.40875,449.06125,451.55375,454.93625,459.5625,454.57875,401.1075,310.43875,232.2575,161.39375,93.204125,44.813875,20.61175,7.44685,8
d9h16,0.62332375,4.3216875,9.1419375,13.75475,20.6525,27.550875,30.999875,31.8725,32.911375,33.576125,34.116375,35.2385,35.57075,35.363125,36.485125,35.52925,36.152625,36.23575,30.95825,25.846875,19.281625,11.6769375,6.1916375,1.9115225,0,0,54.31275,148.9175,201.1275,232.115,243.88,280.875,329.5,356.9225,380.91625,392.63,417.64625,450.485,459.385,470.24125,461.6975,475.4025,475.045,486.61625,422.36875,324.31375,250.9675,174.57,104.94125,54.2555,28.4575,13.4309375,7
d9h17,0.923436667,5.319011111,10.9336,17.06522222,24.15733333,31.06455556,31.91411111,32.98511111,33.687,35.34911111,35.75555556,36.01422222,35.82944444,36.605,36.67888889,36.38344444,31.36,24.74822222,16.10488889,8.680277778,2.881142222,0.036937778,0,0,0,0,55.18475556,155.5666667,211.2744444,239.7388889,267.4577778,312.1655556,348.8666667,370.9555556,398.6677778,427.5844444,462.2333333,477.2622222,458.9088889,466.5033333,473.6233333,481.5344444,409.3222222,330.3366667,239.6111111,158.6833333,83.32455556,41.48933333,20.44922222,7.683166667,0.827433333,0,6
d9h18,1.292823333,5.7992,11.15512222,18.69044444,25.89333333,32.46811111,33.09622222,33.39166667,34.943,35.82966667,35.977,35.68166667,36.71588889,37.49166667,37.08533333,35.75566667,30.769,25.04366667,16.99133333,9.345277778,3.6199,0.812644444,0,0,0,0,63.16788889,164.9133333,214.6677778,239.7388889,276.1544444,322.1822222,370.3477778,389.8522222,409.91,444.3544444,478.2122222,482.7988889,463.6544444,488.5033333,504.4344444,498.0777778,426.4888889,319.64,244.4011111,163.7955556,86.19266667,43.26255556,20.44933333,8.037766667,1.182033333,0,5
d9h19,1.366695556,6.168577778,11.5244,18.09944444,26.00422222,32.28344444,33.05922222,34.24111111,36.08788889,36.42044444,37.52855556,37.97188889,38.11944444,36.78955556,37.01133333,37.15922222,31.54466667,25.63466667,18.46866667,10.60103333,5.245133333,1.034248889,0.554063333,0,0,0,62.919,160.1766667,212.9088889,241.88,272.6244444,326.2,369.9,399.3344444,435.8122222,463.9722222,482.4833333,497.2344444,503.4944444,489.6355556,500.9433333,506.2277778,440.05,340.9433333,263.0488889,180.65,94.52766667,47.75422222,23.52255556,9.9291,1.891255556,0,4
